level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1654	2339	-1	
2	1	1	0	0	0	81	2142	43	27	-1	
3	1	1	1	0	0	81	2142	43	27	-1	
4	1	1	1	1	0	81	2142	43	27	-1	
5	1	1	1	1	1	81	2142	43	27	92	30
2	1	2	0	0	0	192	299	317	40	-1	
3	1	2	1	0	0	192	299	317	40	-1	
4	1	2	1	1	0	192	299	317	40	-1	
5	1	2	1	1	1	192	299	83	39	82	综
5	1	2	1	1	2	284	300	15	39	95	合
5	1	2	1	1	3	296	300	72	39	92	权
5	1	2	1	1	4	380	301	36	37	96	益
5	1	2	1	1	5	0	0	1654	2339	91	变
5	1	2	1	1	6	426	299	83	39	95	动
5	1	2	1	1	7	0	0	1654	2339	93	表
2	1	3	0	0	0	190	362	399	24	-1	
3	1	3	1	0	0	190	362	399	24	-1	
4	1	3	1	1	0	190	362	399	24	-1	
5	1	3	1	1	1	190	362	22	24	94	截
5	1	3	1	1	2	215	365	47	20	96	至
5	1	3	1	1	3	0	0	1654	2339	96	二
5	1	3	1	1	4	266	364	22	22	94	零
5	1	3	1	1	5	292	364	32	22	96	一
5	1	3	1	1	6	326	364	13	22	96	八
5	1	3	1	1	7	342	363	21	23	96	年
5	1	3	1	1	8	367	363	45	22	96	六
5	1	3	1	1	9	0	0	1654	2339	93	月
5	1	3	1	1	10	418	365	22	19	93	三
5	1	3	1	1	11	444	362	21	24	96	十
5	1	3	1	1	12	472	365	16	19	96	日
5	1	3	1	1	13	494	363	22	23	96	止
5	1	3	1	1	14	519	363	33	23	96	六
5	1	3	1	1	15	552	363	37	23	95	个
5	1	3	1	1	16	0	0	1654	2339	96	月
2	1	4	0	0	0	186	622	333	139	-1	
3	1	4	1	0	0	186	622	333	139	-1	
4	1	4	1	1	0	187	622	332	24	-1	
5	1	4	1	1	1	187	622	15	23	65	旅
5	1	4	1	1	2	203	627	13	14	68	二
5	1	4	1	1	3	218	624	14	21	64	零
5	1	4	1	1	4	234	632	12	2	60	一
5	1	4	1	1	5	248	622	14	22	0	丁
5	1	4	1	1	6	264	622	13	23	93	年
5	1	4	1	1	7	279	622	13	24	91	十
5	1	4	1	1	8	294	623	26	22	66	二
5	1	4	1	1	9	324	625	13	18	87	月
5	1	4	1	1	10	0	0	1654	2339	0	三
5	1	4	1	1	11	340	622	12	24	76	十
5	1	4	1	1	12	355	632	13	3	89	一
5	1	4	1	1	13	373	624	9	20	92	日
5	1	4	1	1	14	386	622	13	23	92	的
5	1	4	1	1	15	401	622	29	23	90	结
5	1	4	1	1	16	432	622	4	23	0	(
5	1	4	1	1	17	439	622	13	23	72	如
5	1	4	1	1	18	454	622	13	23	88	前
5	1	4	1	1	19	469	622	13	23	0	期
5	1	4	1	1	20	485	622	29	23	6	咤
5	1	4	1	1	21	0	0	1654	2339	0	辆
5	1	4	1	1	22	516	622	3	23	66	)
4	1	4	1	2	0	187	680	327	24	-1	
5	1	4	1	2	1	187	680	14	23	34	粉
5	1	4	1	2	2	202	680	28	23	38	探
5	1	4	1	2	3	0	0	1654	2339	41	红
5	1	4	1	2	4	233	681	12	22	37	国
5	1	4	1	2	5	248	680	14	23	37	队
5	1	4	1	2	6	263	680	29	23	71	财
5	1	4	1	2	7	0	0	1654	2339	46	洁
5	1	4	1	2	8	294	680	14	23	47	报
5	1	4	1	2	9	309	680	13	23	46	吾
5	1	4	1	2	10	324	680	25	23	81	准
5	1	4	1	2	11	349	680	19	23	23	列
5	1	4	1	2	12	0	0	1654	2339	78	第
5	1	4	1	2	13	372	683	7	19	95	9
5	1	4	1	2	14	382	680	29	23	42	骜
5	1	4	1	2	15	0	0	1654	2339	91	的
5	1	4	1	2	16	413	680	29	23	0	翻
5	1	4	1	2	17	0	0	1654	2339	44	整
5	1	4	1	2	18	0	0	1654	2339	96	(
5	1	4	1	2	19	444	680	36	23	39	附
5	1	4	1	2	20	0	0	1654	2339	48	越
5	1	4	1	2	21	482	680	32	24	18	4(a))
4	1	4	1	3	0	186	738	198	23	-1	
5	1	4	1	3	1	186	738	15	22	68	旅
5	1	4	1	3	2	202	742	13	14	39	二
5	1	4	1	3	3	217	739	14	22	55	霖
5	1	4	1	3	4	233	748	12	2	88	一
5	1	4	1	3	5	248	740	13	20	43	爪
5	1	4	1	3	6	263	738	13	23	94	年
5	1	4	1	3	7	279	739	26	22	90	一
