level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1654	2339	-1	
2	1	1	0	0	0	81	2142	43	27	-1	
3	1	1	1	0	0	81	2142	43	27	-1	
4	1	1	1	1	0	81	2142	43	27	-1	
5	1	1	1	1	1	81	2142	43	27	43	30
2	1	2	0	0	0	192	299	317	40	-1	
3	1	2	1	0	0	192	299	317	40	-1	
4	1	2	1	1	0	192	299	317	40	-1	
5	1	2	1	1	1	192	299	83	39	90	综合
5	1	2	1	1	2	284	300	84	39	93	权益
5	1	2	1	1	3	380	300	82	38	0	叙
5	1	2	1	1	4	0	0	1654	2339	36	动
5	1	2	1	1	5	473	299	36	39	87	表
2	1	3	0	0	0	190	362	399	24	-1	
3	1	3	1	0	0	190	362	399	24	-1	
4	1	3	1	1	0	190	362	399	24	-1	
5	1	3	1	1	1	190	362	47	24	91	截至
5	1	3	1	1	2	240	368	22	15	93	二
5	1	3	1	1	3	266	364	47	22	92	零
5	1	3	1	1	4	316	364	23	22	93	一
5	1	3	1	1	5	342	363	21	23	87	八
5	1	3	1	1	6	0	0	1654	2339	72	年
5	1	3	1	1	7	367	363	23	22	96	六
5	1	3	1	1	8	394	363	18	22	96	月
5	1	3	1	1	9	418	365	22	19	95	三
5	1	3	1	1	10	444	362	44	24	96	十
5	1	3	1	1	11	494	363	22	23	93	日
5	1	3	1	1	12	0	0	1654	2339	86	止
5	1	3	1	1	13	519	363	23	22	96	六
5	1	3	1	1	14	545	363	44	23	96	个
5	1	3	1	1	15	0	0	1654	2339	96	月
2	1	4	0	0	0	186	622	328	139	-1	
3	1	4	1	0	0	186	622	328	139	-1	
4	1	4	1	1	0	187	622	327	24	-1	
5	1	4	1	1	1	187	622	15	23	55	认
5	1	4	1	1	2	203	627	13	14	0	二
5	1	4	1	1	3	218	624	14	21	4	要
5	1	4	1	1	4	234	622	43	23	55	-七
5	1	4	1	1	5	279	622	13	24	59	年
5	1	4	1	1	6	0	0	1654	2339	96	十
5	1	4	1	1	7	294	627	13	14	86	二
5	1	4	1	1	8	310	623	10	22	94	月
5	1	4	1	1	9	324	625	13	18	94	三
5	1	4	1	1	10	340	622	12	24	96	十
5	1	4	1	1	11	355	632	13	3	78	一
5	1	4	1	1	12	373	624	9	20	92	日
5	1	4	1	1	13	386	622	13	23	91	的
5	1	4	1	1	14	401	622	35	23	92	结
5	1	4	1	1	15	0	0	1654	2339	0	终
5	1	4	1	1	16	0	0	1654	2339	89	(
5	1	4	1	1	17	439	622	13	23	91	如
5	1	4	1	1	18	454	622	28	23	88	前
5	1	4	1	1	19	0	0	1654	2339	94	期
5	1	4	1	1	20	485	622	29	23	48	呈报
4	1	4	1	2	0	187	680	327	24	-1	
5	1	4	1	2	1	187	680	14	23	95	就
5	1	4	1	2	2	202	680	14	23	0	抒
5	1	4	1	2	3	218	680	12	23	26	纳
5	1	4	1	2	4	233	680	29	23	91	国际
5	1	4	1	2	5	263	680	29	23	40	财政
5	1	4	1	2	6	294	680	14	23	66	报
5	1	4	1	2	7	309	680	13	23	80	告
5	1	4	1	2	8	324	680	14	23	0	淮
5	1	4	1	2	9	339	680	14	23	33	则
5	1	4	1	2	10	354	680	14	23	95	第
5	1	4	1	2	11	372	683	7	19	78	9
5	1	4	1	2	12	382	680	14	23	71	号
5	1	4	1	2	13	398	680	13	23	76	的
5	1	4	1	2	14	413	680	29	23	82	调整
5	1	4	1	2	15	444	680	36	23	80	(附注
5	1	4	1	2	16	482	680	32	24	14	43))
4	1	4	1	3	0	186	738	198	23	-1	
5	1	4	1	3	1	186	738	15	22	74	认
5	1	4	1	3	2	202	742	13	14	0	=
5	1	4	1	3	3	217	739	14	22	0	要
5	1	4	1	3	4	233	740	28	20	0	-人
5	1	4	1	3	5	263	738	13	23	39	年
5	1	4	1	3	6	279	748	12	2	91	一
5	1	4	1	3	7	294	739	11	22	96	月
5	1	4	1	3	8	309	748	12	2	94	一
5	1	4	1	3	9	326	740	9	20	72	日
5	1	4	1	3	10	339	738	13	23	87	的
5	1	4	1	3	11	354	738	30	23	92	结
5	1	4	1	3	12	0	0	1654	2339	0	纤
2	1	5	0	0	0	186	793	333	248	-1	
3	1	5	1	0	0	186	793	333	248	-1	
4	1	5	1	1	0	186	793	59	23	-1	
5	1	5	1	1	1	186	794	29	22	93	全
5	1	5	1	1	2	0	0	1654	2339	46	面
